Order_ID,Date,Customer_ID,Gender,Age,Region,Category,Product_Name,Quantity,Unit_Price,Total_Sales,Payment_Method,Customer_Rating,Returned
ORD10210,2025-08-15,CUST252,Female,36.0,North,Clothing,Dress,1,1908.49,1908.49,Debit Card,5.0,Yes
ORD10801,2025-08-16,CUST136,Female,45.0,West,Home & Kitchen,Bed Sheet Set,1,1242.41,1242.41,Cash on Delivery,4.0,No
ORD10684,2025-08-16,CUST233,Male,25.0,South,Electronics,Smartphone,2,24126.53,48253.06,Debit Card,5.0,No
ORD10919,2025-08-17,CUST250,Male,62.0,South,Clothing,Jeans,1,1464.2,1464.2,UPI,3.0,No
ORD10757,2025-08-17,CUST251,Female,50.0,West,Electronics,Wireless Headphones,1,2464.1,2464.1,Net Banking,5.0,No
ORD10491,2025-08-17,CUST256,Female,35.0,Central,Clothing,Jeans,1,1547.53,1547.53,Credit Card,4.0,No
ORD10578,2025-08-17,CUST162,Female,62.0,West,Clothing,Jacket,1,3039.15,3039.15,UPI,4.0,No
ORD10708,2025-08-17,CUST337,Male,58.0,North,Beauty,Sunscreen,1,500.21,500.21,Cash on Delivery,1.0,No
ORD10232,2025-08-18,CUST283,Male,64.0,South,Electronics,Laptop,1,56883.96,56883.96,UPI,,No
ORD10436,2025-08-18,CUST247,Male,43.0,North,Clothing,Jacket,3,2940.73,8822.19,Credit Card,5.0,No
ORD10126,2025-08-19,CUST333,Female,57.0,South,Home & Kitchen,Bed Sheet Set,1,1175.82,1175.82,Credit Card,3.0,No
ORD10788,2025-08-19,CUST198,Female,35.0,South,Home & Kitchen,Coffee Maker,2,3656.6,7313.2,Net Banking,5.0,No
ORD10669,2025-08-19,CUST303,Female,22.0,South,Electronics,Wireless Headphones,2,2464.1,4928.2,UPI,2.0,No
ORD10112,2025-08-19,CUST275,Male,28.0,South,Electronics,Smart Watch,2,4537.98,9075.96,UPI,5.0,No
ORD10089,2025-08-19,CUST158,Female,54.0,West,Electronics,Tablet,1,17918.92,17918.92,UPI,4.0,Yes
ORD10406,2025-08-21,CUST254,Female,39.0,West,Books,Data Science Handbook,1,888.79,888.79,UPI,5.0,No
ORD10680,2025-08-21,CUST302,Female,33.0,South,Books,Data Science Handbook,1,943.66,943.66,UPI,4.0,Yes
ORD10198,2025-08-21,CUST321,Female,40.0,South,Beauty,Perfume,1,2439.69,2439.69,UPI,4.0,No
ORD10497,2025-08-21,CUST305,Male,51.0,South,Clothing,Sneakers,2,3532.61,7065.22,Cash on Delivery,4.0,No
ORD10626,2025-08-21,CUST267,Male,32.0,West,Home & Kitchen,Cookware Set,2,4640.39,9280.78,Credit Card,4.0,No
ORD10141,2025-08-21,CUST317,Male,25.0,South,Clothing,Jeans,1,1464.15,1464.15,Debit Card,5.0,No
ORD10138,2025-08-22,CUST136,Female,51.0,North,Clothing,Jeans,4,1555.12,6220.48,UPI,3.0,No
ORD10969,2025-08-23,CUST100,Female,55.0,East,Clothing,Sneakers,3,3461.8,10385.4,Credit Card,5.0,Yes
ORD10431,2025-08-23,CUST321,Female,41.0,Central,Electronics,Wireless Headphones,3,2566.02,7698.06,Net Banking,1.0,No
ORD10573,2025-08-24,CUST108,Male,35.0,South,Home & Kitchen,Bed Sheet Set,1,1167.21,1167.21,UPI,4.0,No
ORD10748,2025-08-24,CUST123,Female,31.0,South,Electronics,Smart Watch,1,4603.45,4603.45,UPI,4.0,No
ORD10964,2025-08-25,CUST171,Male,33.0,East,Home & Kitchen,Cookware Set,1,4467.38,4467.38,Credit Card,5.0,No
ORD10325,2025-08-25,CUST232,Male,52.0,North,Clothing,T-Shirt,1,771.59,771.59,Credit Card,5.0,No
ORD10918,2025-08-27,CUST277,Male,26.0,South,Home & Kitchen,Cookware Set,4,4676.68,18706.72,UPI,,No
ORD10636,2025-08-27,CUST260,Female,51.0,South,Home & Kitchen,Coffee Maker,1,3570.92,3570.92,UPI,5.0,No
ORD10536,2025-08-27,CUST307,Female,19.0,South,Clothing,Jeans,1,1544.73,1544.73,UPI,4.0,No
ORD10108,2025-08-29,CUST216,Male,21.0,Central,Clothing,T-Shirt,1,765.36,765.36,Credit Card,4.0,Yes
ORD10528,2025-08-30,CUST163,Male,45.0,South,Electronics,Smart Watch,1,4468.42,4468.42,Cash on Delivery,2.0,No
ORD10042,2025-08-30,CUST203,Male,26.0,West,Beauty,Sunscreen,1,485.06,485.06,UPI,2.0,No
ORD10118,2025-08-31,CUST181,Female,62.0,West,Beauty,Hair Dryer,2,1849.31,3698.62,UPI,4.0,No
ORD10705,2025-08-31,CUST221,Female,42.0,South,Home & Kitchen,Bed Sheet Set,3,1191.93,3575.79,Net Banking,5.0,No
ORD10852,2025-09-01,CUST107,Female,,North,Home & Kitchen,Bed Sheet Set,2,1218.51,2437.02,UPI,5.0,No
ORD10032,2025-09-01,CUST293,Male,,East,Clothing,Jacket,1,3048.91,3048.91,Credit Card,4.0,No
ORD10277,2025-09-03,CUST222,Female,33.0,North,Beauty,Perfume,1,2580.1,2580.1,Credit Card,3.0,No
ORD10160,2025-09-04,CUST225,Female,40.0,East,Beauty,Perfume,1,2533.34,2533.34,Credit Card,4.0,No
ORD10329,2025-09-04,CUST297,Male,55.0,West,Home & Kitchen,Air Fryer,1,6338.89,6338.89,Credit Card,4.0,No
ORD10589,2025-09-06,CUST308,Female,51.0,North,Electronics,Smartphone,1,24945.71,24945.71,UPI,5.0,No
ORD10632,2025-09-06,CUST132,Male,41.0,East,Clothing,Jacket,1,2983.04,2983.04,Credit Card,,No
ORD10567,2025-09-07,CUST298,Female,34.0,West,Home & Kitchen,Air Fryer,1,6804.21,6804.21,Credit Card,3.0,No
ORD10529,2025-09-08,CUST340,Female,45.0,North,Home & Kitchen,Blender,2,2093.3,4186.6,Net Banking,5.0,No
ORD10458,2025-09-09,CUST128,Female,48.0,North,Electronics,Laptop,3,55116.46,165349.38,Cash on Delivery,5.0,No
ORD10065,2025-09-09,CUST156,Male,27.0,East,Electronics,Wireless Headphones,2,2420.72,4841.44,UPI,4.0,Yes
ORD10026,2025-09-10,CUST289,Female,41.0,East,Electronics,Tablet,1,17644.31,17644.31,Cash on Delivery,4.0,Yes
ORD10523,2025-09-10,CUST265,Female,26.0,North,Clothing,Jeans,2,1570.22,3140.44,Credit Card,4.0,Yes
ORD10435,2025-09-10,CUST295,Male,63.0,South,Home & Kitchen,Cookware Set,1,4465.22,4465.22,UPI,3.0,No
ORD10264,2025-09-10,CUST105,Male,31.0,East,Clothing,Jacket,1,3001.85,3001.85,Credit Card,5.0,No
ORD10645,2025-09-10,CUST189,Male,40.0,South,Clothing,T-Shirt,2,787.3,1574.6,UPI,4.0,No
ORD10373,2025-09-10,CUST290,Male,28.0,South,Electronics,Laptop,1,57327.43,57327.43,UPI,4.0,No
ORD10795,2025-09-11,CUST141,Male,44.0,North,Books,Data Science Handbook,1,927.72,927.72,Net Banking,3.0,No
ORD10816,2025-09-11,CUST229,Male,,East,Home & Kitchen,Blender,1,2235.17,2235.17,UPI,3.0,No
ORD10193,2025-09-11,CUST252,Male,35.0,South,Home & Kitchen,Air Fryer,1,6590.14,6590.14,Credit Card,5.0,No
ORD10209,2025-09-11,CUST136,Female,60.0,East,Home & Kitchen,Bed Sheet Set,1,1237.12,1237.12,Credit Card,5.0,No
ORD10346,2025-09-11,CUST166,Male,45.0,South,Books,Self-Help Book,1,458.37,458.37,UPI,4.0,No
ORD10950,2025-09-13,CUST317,Male,40.0,South,Books,Data Science Handbook,2,939.13,1878.26,UPI,2.0,No
ORD10525,2025-09-13,CUST261,Male,27.0,South,Beauty,Sunscreen,1,490.43,490.43,Credit Card,3.0,No
ORD10266,2025-09-13,CUST104,Male,61.0,South,Clothing,Jeans,1,1524.28,1524.28,UPI,2.0,No
ORD10643,2025-09-14,CUST265,Male,51.0,South,Electronics,Smartphone,2,25116.54,50233.08,Credit Card,4.0,Yes
ORD10358,2025-09-15,CUST179,Female,49.0,South,Electronics,Tablet,4,18220.64,72882.56,UPI,4.0,No
ORD10504,2025-09-16,CUST225,Male,25.0,South,Home & Kitchen,Cookware Set,2,4528.42,9056.84,Credit Card,5.0,No
ORD10736,2025-09-16,CUST281,Female,20.0,North,Home & Kitchen,Coffee Maker,1,3369.2,3369.2,Debit Card,4.0,No
ORD10132,2025-09-16,CUST326,Female,19.0,North,Electronics,Tablet,1,17138.07,17138.07,UPI,,No
ORD10949,2025-09-18,CUST218,Female,56.0,West,Beauty,Skincare Set,3,1336.98,4010.94,Credit Card,4.0,No
ORD10805,2025-09-18,CUST140,Female,58.0,West,Books,Python Guide,2,572.08,1144.16,UPI,5.0,No
ORD10738,2025-09-18,CUST306,Female,32.0,South,Electronics,Tablet,3,18494.41,55483.23,UPI,4.0,No
ORD10188,2025-09-20,CUST335,Female,29.0,Central,Electronics,Smartphone,3,23789.24,71367.72,Debit Card,4.0,No
ORD10902,2025-09-21,CUST119,Male,53.0,North,Books,Self-Help Book,1,446.21,446.21,UPI,3.0,No
ORD10303,2025-09-21,CUST222,Female,57.0,North,Beauty,Hair Dryer,1,1857.18,1857.18,Credit Card,5.0,No
ORD10921,2025-09-21,CUST137,Female,59.0,South,Electronics,Smart Watch,2,4717.68,9435.36,Credit Card,4.0,No
ORD10408,2025-09-22,CUST332,Female,34.0,East,Electronics,Smart Watch,3,4478.56,13435.68,UPI,4.0,No
ORD10571,2025-09-25,CUST183,Female,37.0,Central,Electronics,Wireless Headphones,1,2584.36,2584.36,Credit Card,4.0,No
ORD10145,2025-09-25,CUST138,Female,46.0,North,Books,Novel,2,394.06,788.12,Cash on Delivery,4.0,No
ORD10365,2025-09-25,CUST268,Female,60.0,East,Books,Python Guide,2,576.87,1153.74,UPI,4.0,No
ORD10989,2025-09-25,CUST188,Female,45.0,North,Beauty,Skincare Set,1,1331.0,1331.0,UPI,5.0,No
ORD10310,2025-09-26,CUST175,Female,27.0,North,Electronics,Smartphone,2,25121.95,50243.9,UPI,,No
ORD10758,2025-09-27,CUST149,Male,57.0,West,Electronics,Laptop,1,57540.39,57540.39,Credit Card,4.0,No
ORD10061,2025-09-27,CUST148,Male,46.0,South,Books,Novel,1,382.54,382.54,UPI,3.0,No
ORD10062,2025-09-28,CUST288,Male,39.0,Central,Electronics,Smart Watch,1,4372.02,4372.02,UPI,3.0,No
ORD10002,2025-09-28,CUST212,Female,64.0,South,Clothing,Jacket,2,3112.36,6224.72,UPI,5.0,Yes
ORD10326,2025-09-29,CUST275,Male,42.0,East,Beauty,Perfume,2,2470.82,4941.64,Credit Card,,No
ORD10668,2025-09-30,CUST213,Female,58.0,South,Clothing,T-Shirt,2,831.16,1662.32,Debit Card,5.0,No
ORD10398,2025-09-30,CUST176,Male,26.0,South,Electronics,Smartphone,2,23771.24,47542.48,Debit Card,1.0,No
ORD10038,2025-10-01,CUST228,Female,21.0,North,Electronics,Smartphone,3,25433.55,76300.65,UPI,,No
ORD10661,2025-10-01,CUST108,Female,64.0,North,Clothing,Jacket,5,2954.21,14771.05,Credit Card,3.0,No
ORD10220,2025-10-04,CUST187,Male,36.0,East,Books,Data Science Handbook,1,902.97,902.97,UPI,2.0,No
ORD10386,2025-10-04,CUST269,Female,46.0,North,Clothing,Jeans,4,1435.35,5741.4,UPI,4.0,No
ORD10021,2025-10-04,CUST310,Female,23.0,South,Electronics,Laptop,1,55181.8,55181.8,Net Banking,3.0,No
ORD10698,2025-10-04,CUST111,Male,21.0,East,Clothing,Jeans,1,1447.26,1447.26,UPI,4.0,No
ORD10238,2025-10-04,CUST176,Male,54.0,East,Clothing,Jeans,2,1512.62,3025.24,UPI,5.0,No
ORD10968,2025-10-05,CUST132,Female,35.0,West,Beauty,Sunscreen,2,515.3,1030.6,Credit Card,4.0,No
ORD10396,2025-10-06,CUST101,Female,43.0,North,Clothing,Jacket,2,2949.25,5898.5,UPI,4.0,No
ORD10167,2025-10-07,CUST346,Female,49.0,North,Electronics,Wireless Headphones,3,2418.72,7256.16,UPI,5.0,No
ORD10256,2025-10-07,CUST325,Female,34.0,South,Books,Self-Help Book,3,443.83,1331.49,Cash on Delivery,5.0,No
ORD10956,2025-10-07,CUST244,Female,22.0,West,Beauty,Perfume,3,2458.45,7375.35,UPI,5.0,No
ORD10614,2025-10-08,CUST175,Female,32.0,North,Clothing,Dress,2,2072.17,4144.34,Cash on Delivery,3.0,No
ORD10965,2025-10-08,CUST188,Female,35.0,South,Electronics,Tablet,2,17314.69,34629.38,Debit Card,4.0,No
ORD10691,2025-10-09,CUST140,Male,26.0,West,Home & Kitchen,Blender,5,2285.32,11426.6,Cash on Delivery,4.0,No
ORD10538,2025-10-09,CUST171,Male,44.0,South,Electronics,Tablet,3,17699.32,53097.96,Debit Card,4.0,No
ORD10131,2025-10-10,CUST251,Male,55.0,South,Home & Kitchen,Blender,4,2106.86,8427.44,Debit Card,4.0,No
ORD10813,2025-10-10,CUST330,Female,21.0,West,Electronics,Tablet,2,17327.08,34654.16,UPI,,No
ORD10235,2025-10-10,CUST187,Female,38.0,South,Electronics,Smart Watch,3,4562.2,13686.6,UPI,5.0,No
ORD10239,2025-10-11,CUST325,Female,,North,Home & Kitchen,Cookware Set,1,4554.87,4554.87,UPI,4.0,No
ORD10369,2025-10-12,CUST188,Male,53.0,North,Clothing,Jacket,1,2859.84,2859.84,Net Banking,3.0,No
ORD10334,2025-10-12,CUST127,Male,60.0,South,Home & Kitchen,Cookware Set,4,4513.29,18053.16,UPI,4.0,No
ORD10868,2025-10-12,CUST148,Male,58.0,South,Books,Data Science Handbook,4,867.91,3471.64,Credit Card,1.0,No
ORD10886,2025-10-12,CUST125,Male,49.0,North,Beauty,Hair Dryer,1,1807.54,1807.54,Cash on Delivery,3.0,No
ORD10940,2025-10-12,CUST195,Male,36.0,Central,Electronics,Tablet,3,18824.09,56472.27,UPI,5.0,No
ORD10890,2025-10-13,CUST134,Female,19.0,East,Electronics,Tablet,1,18153.14,18153.14,UPI,3.0,No
ORD10987,2025-10-14,CUST260,Female,42.0,South,Clothing,Jeans,1,1479.09,1479.09,Debit Card,5.0,No
ORD10271,2025-10-15,CUST108,Male,35.0,East,Electronics,Smart Watch,1,4503.92,4503.92,Debit Card,4.0,No
ORD10926,2025-10-15,CUST144,Female,34.0,North,Beauty,Skincare Set,4,1283.87,5135.48,Credit Card,4.0,No
ORD10086,2025-10-16,CUST188,Female,18.0,South,Books,Python Guide,2,570.93,1141.86,UPI,5.0,No
ORD10345,2025-10-16,CUST285,Female,57.0,North,Clothing,Jeans,1,1571.24,1571.24,Credit Card,2.0,No
ORD10786,2025-10-16,CUST242,Male,33.0,West,Home & Kitchen,Bed Sheet Set,1,1256.65,1256.65,Credit Card,3.0,No
ORD10696,2025-10-16,CUST309,Male,39.0,Central,Electronics,Tablet,1,17335.83,17335.83,Credit Card,4.0,No
ORD10794,2025-10-16,CUST186,Female,22.0,West,Home & Kitchen,Blender,1,2255.81,2255.81,Credit Card,5.0,No
ORD10759,2025-10-18,CUST276,Female,36.0,West,Beauty,Perfume,2,2566.58,5133.16,Net Banking,4.0,No
ORD10995,2025-10-19,CUST258,Male,19.0,Central,Electronics,Smartphone,1,25439.98,25439.98,Debit Card,4.0,No
ORD10812,2025-10-19,CUST347,Male,56.0,North,Beauty,Sunscreen,2,491.76,983.52,Credit Card,3.0,No
ORD10166,2025-10-21,CUST257,Female,37.0,East,Home & Kitchen,Blender,1,2227.52,2227.52,UPI,3.0,No
ORD10770,2025-10-22,CUST261,Female,33.0,West,Electronics,Wireless Headphones,3,2510.44,7531.32,Credit Card,5.0,No
ORD10769,2025-10-23,CUST178,Female,29.0,South,Home & Kitchen,Coffee Maker,1,3386.74,3386.74,Credit Card,4.0,No
ORD10836,2025-10-23,CUST130,Male,23.0,South,Beauty,Skincare Set,1,1296.4,1296.4,UPI,4.0,No
ORD10754,2025-10-23,CUST225,Female,46.0,West,Books,Data Science Handbook,5,875.78,4378.9,UPI,5.0,No
ORD10999,2025-10-23,CUST197,Female,53.0,West,Clothing,T-Shirt,2,764.98,1529.96,Debit Card,,No
ORD10066,2025-10-23,CUST154,Female,59.0,East,Home & Kitchen,Air Fryer,2,6272.44,12544.88,Credit Card,5.0,Yes
ORD10837,2025-10-24,CUST238,Female,22.0,Central,Electronics,Smartphone,5,23828.03,119140.15,Debit Card,5.0,No
ORD10187,2025-10-25,CUST283,Female,58.0,South,Clothing,Dress,3,1976.91,5930.73,UPI,5.0,No
ORD10723,2025-10-27,CUST249,Male,46.0,Central,Electronics,Tablet,2,18030.81,36061.62,UPI,2.0,No
ORD10455,2025-10-28,CUST113,Female,,South,Beauty,Hair Dryer,1,1841.65,1841.65,UPI,4.0,No
ORD10259,2025-10-29,CUST268,Female,45.0,North,Beauty,Sunscreen,1,510.4,510.4,UPI,4.0,No
ORD10820,2025-10-29,CUST222,Female,31.0,Central,Beauty,Perfume,1,2400.18,2400.18,UPI,5.0,No
ORD10372,2025-10-29,CUST199,Male,49.0,South,Clothing,Sneakers,1,3623.04,3623.04,Credit Card,4.0,No
ORD10646,2025-10-30,CUST273,Female,62.0,North,Electronics,Smartphone,2,25430.71,50861.42,UPI,5.0,No
ORD10576,2025-10-30,CUST348,Male,18.0,Central,Electronics,Tablet,1,18230.33,18230.33,Net Banking,4.0,No
ORD10192,2025-10-31,CUST257,Female,43.0,West,Clothing,Jeans,3,1573.93,4721.79,UPI,4.0,Yes
ORD10887,2025-11-01,CUST128,Male,23.0,West,Home & Kitchen,Air Fryer,2,6337.44,12674.88,Net Banking,2.0,No
ORD10498,2025-11-01,CUST183,Female,34.0,South,Home & Kitchen,Blender,1,2263.05,2263.05,UPI,5.0,No
ORD10300,2025-11-01,CUST204,Female,61.0,North,Clothing,Sneakers,1,3509.52,3509.52,UPI,5.0,No
ORD10583,2025-11-02,CUST229,Male,58.0,Central,Electronics,Tablet,1,17666.91,17666.91,UPI,3.0,Yes
ORD10570,2025-11-02,CUST335,Male,46.0,North,Home & Kitchen,Blender,5,2203.18,11015.9,Net Banking,4.0,No
ORD10588,2025-11-04,CUST304,Female,39.0,North,Electronics,Laptop,1,56957.59,56957.59,Credit Card,4.0,No
ORD10846,2025-11-05,CUST175,Male,29.0,West,Home & Kitchen,Blender,1,2235.55,2235.55,Debit Card,3.0,No
ORD10015,2025-11-05,CUST155,Male,34.0,West,Home & Kitchen,Coffee Maker,2,3629.14,7258.28,UPI,5.0,No
ORD10656,2025-11-08,CUST302,Male,55.0,South,Electronics,Smartphone,1,24889.06,24889.06,Credit Card,3.0,No
ORD10850,2025-11-09,CUST232,Male,,South,Clothing,Sneakers,1,3405.95,3405.95,UPI,,No
ORD10914,2025-11-09,CUST322,Female,36.0,South,Home & Kitchen,Blender,1,2231.85,2231.85,UPI,5.0,No
ORD10024,2025-11-10,CUST334,Male,28.0,Central,Clothing,Jeans,1,1563.45,1563.45,UPI,,No
ORD10298,2025-11-10,CUST197,Female,23.0,North,Home & Kitchen,Cookware Set,1,4710.54,4710.54,UPI,3.0,No
ORD10694,2025-11-11,CUST113,Male,,East,Electronics,Smartphone,2,26108.28,52216.56,Debit Card,2.0,No
ORD10515,2025-11-12,CUST105,Male,56.0,West,Clothing,T-Shirt,2,805.98,1611.96,UPI,3.0,No
ORD10040,2025-11-12,CUST160,Male,,Central,Electronics,Tablet,1,18016.48,18016.48,Credit Card,3.0,No
ORD10747,2025-11-14,CUST288,Female,57.0,North,Clothing,Dress,1,1956.56,1956.56,Cash on Delivery,4.0,No
ORD10884,2025-11-14,CUST136,Male,26.0,South,Home & Kitchen,Bed Sheet Set,3,1228.67,3686.01,Net Banking,5.0,No
ORD10136,2025-11-14,CUST197,Female,64.0,North,Books,Data Science Handbook,1,906.5,906.5,UPI,5.0,Yes
ORD10743,2025-11-15,CUST193,Female,35.0,West,Home & Kitchen,Bed Sheet Set,1,1255.48,1255.48,Debit Card,4.0,Yes
ORD10692,2025-11-16,CUST287,Female,34.0,North,Books,Data Science Handbook,3,876.25,2628.75,Debit Card,5.0,No
ORD10755,2025-11-16,CUST119,Male,36.0,West,Electronics,Tablet,2,18572.13,37144.26,Cash on Delivery,4.0,No
ORD10733,2025-11-16,CUST134,Male,62.0,East,Clothing,Jeans,1,1493.13,1493.13,UPI,,No
ORD10742,2025-11-17,CUST148,Male,21.0,West,Electronics,Smart Watch,3,4570.03,13710.09,UPI,2.0,No
ORD10287,2025-11-17,CUST326,Male,62.0,West,Electronics,Tablet,1,18312.5,18312.5,UPI,4.0,No
ORD10711,2025-11-18,CUST235,Female,57.0,West,Home & Kitchen,Bed Sheet Set,1,1194.28,1194.28,Credit Card,5.0,No
ORD10270,2025-11-19,CUST276,Male,30.0,East,Electronics,Wireless Headphones,1,2471.59,2471.59,Credit Card,5.0,No
ORD10267,2025-11-19,CUST153,Female,58.0,South,Books,Python Guide,1,593.53,593.53,UPI,,Yes
ORD10828,2025-11-20,CUST292,Female,27.0,North,Electronics,Laptop,2,57176.86,114353.72,Credit Card,4.0,No
ORD10808,2025-11-20,CUST159,Male,22.0,North,Books,Novel,3,386.65,1159.95,Credit Card,4.0,No
ORD10354,2025-11-21,CUST132,Female,54.0,South,Clothing,Jeans,1,1537.04,1537.04,UPI,3.0,No
ORD10174,2025-11-22,CUST222,Female,47.0,Central,Home & Kitchen,Bed Sheet Set,2,1141.9,2283.8,UPI,5.0,Yes
ORD10724,2025-11-22,CUST136,Female,26.0,North,Clothing,Dress,1,2059.84,2059.84,Credit Card,5.0,No
ORD10880,2025-11-23,CUST213,Female,23.0,South,Books,Data Science Handbook,1,915.85,915.85,Credit Card,4.0,No
ORD10453,2025-11-23,CUST309,Female,35.0,South,Clothing,Dress,2,2043.85,4087.7,UPI,4.0,No
ORD10916,2025-11-24,CUST338,Female,27.0,South,Books,Python Guide,1,584.39,584.39,UPI,4.0,No
ORD10744,2025-11-25,CUST312,Male,36.0,West,Books,Data Science Handbook,2,927.81,1855.62,UPI,3.0,No
ORD10600,2025-11-26,CUST131,Female,36.0,Central,Electronics,Laptop,3,54908.71,164726.13,Net Banking,4.0,No
ORD10507,2025-11-26,CUST191,Male,25.0,South,Electronics,Laptop,1,53035.65,53035.65,UPI,5.0,No
ORD10935,2025-11-26,CUST184,Female,,West,Beauty,Hair Dryer,1,1822.11,1822.11,Credit Card,5.0,No
ORD10009,2025-11-27,CUST154,Female,34.0,South,Electronics,Wireless Headphones,1,2487.02,2487.02,Credit Card,4.0,No
ORD10122,2025-11-27,CUST266,Female,,West,Home & Kitchen,Cookware Set,1,4322.82,4322.82,Credit Card,3.0,No
ORD10749,2025-11-30,CUST247,Male,50.0,South,Home & Kitchen,Blender,2,2280.2,4560.4,Credit Card,5.0,No
ORD10592,2025-12-01,CUST117,Female,46.0,West,Home & Kitchen,Blender,1,2160.77,2160.77,UPI,4.0,No
ORD10585,2025-12-01,CUST171,Female,22.0,West,Home & Kitchen,Bed Sheet Set,1,1171.68,1171.68,UPI,2.0,No
ORD10357,2025-12-02,CUST246,Female,49.0,South,Electronics,Wireless Headphones,2,2532.47,5064.94,Cash on Delivery,3.0,No
ORD10641,2025-12-03,CUST202,Female,21.0,South,Clothing,T-Shirt,1,827.0,827.0,UPI,4.0,No
ORD10216,2025-12-04,CUST172,Female,53.0,West,Clothing,Jeans,2,1569.76,3139.52,UPI,5.0,No
ORD10183,2025-12-04,CUST344,Female,51.0,North,Home & Kitchen,Air Fryer,1,6748.57,6748.57,UPI,4.0,No
ORD10067,2025-12-04,CUST340,Female,38.0,South,Beauty,Sunscreen,2,522.2,1044.4,UPI,3.0,No
ORD10447,2025-12-05,CUST237,Female,38.0,West,Books,Novel,3,402.49,1207.47,Debit Card,3.0,No
ORD10044,2025-12-06,CUST124,Female,62.0,North,Beauty,Perfume,2,2427.05,4854.1,UPI,3.0,Yes
ORD10121,2025-12-06,CUST215,Female,62.0,South,Books,Self-Help Book,1,471.52,471.52,UPI,5.0,No
ORD10344,2025-12-07,CUST214,Female,34.0,North,Books,Novel,1,380.69,380.69,Credit Card,4.0,No
ORD10450,2025-12-08,CUST121,Male,23.0,South,Beauty,Hair Dryer,5,1918.37,9591.85,UPI,5.0,No
ORD10400,2025-12-08,CUST111,Female,49.0,North,Home & Kitchen,Air Fryer,2,6535.08,13070.16,UPI,4.0,No
ORD10299,2025-12-08,CUST110,Female,61.0,South,Electronics,Wireless Headphones,1,2401.56,2401.56,UPI,3.0,No
ORD10985,2025-12-08,CUST162,Female,23.0,South,Home & Kitchen,Cookware Set,1,4677.34,4677.34,UPI,5.0,No
ORD10876,2025-12-08,CUST233,Male,47.0,North,Electronics,Tablet,1,18159.86,18159.86,Net Banking,4.0,No
ORD10078,2025-12-10,CUST314,Female,,West,Clothing,T-Shirt,3,820.19,2460.57,UPI,5.0,No
ORD10016,2025-12-10,CUST132,Male,36.0,North,Clothing,Jeans,1,1491.67,1491.67,Credit Card,5.0,No
ORD10043,2025-12-12,CUST141,Female,25.0,North,Electronics,Smart Watch,5,4723.2,23616.0,UPI,4.0,No
ORD10840,2025-12-12,CUST217,Female,22.0,East,Home & Kitchen,Cookware Set,1,4712.68,4712.68,Debit Card,3.0,No
ORD10178,2025-12-12,CUST128,Male,25.0,West,Books,Novel,1,401.65,401.65,UPI,5.0,No
ORD10819,2025-12-12,CUST244,Male,40.0,South,Clothing,T-Shirt,1,804.62,804.62,Credit Card,3.0,No
ORD10190,2025-12-12,CUST220,Female,48.0,West,Electronics,Wireless Headphones,1,2411.41,2411.41,UPI,4.0,No
ORD10315,2025-12-12,CUST124,Male,30.0,West,Electronics,Tablet,5,18793.24,93966.2,Credit Card,4.0,No
ORD10628,2025-12-12,CUST341,Female,54.0,South,Electronics,Smart Watch,1,4307.58,4307.58,Debit Card,4.0,No
ORD10859,2025-12-13,CUST311,Female,43.0,South,Clothing,T-Shirt,2,760.13,1520.26,UPI,5.0,No
ORD10124,2025-12-14,CUST245,Male,33.0,South,Home & Kitchen,Coffee Maker,1,3337.31,3337.31,Net Banking,4.0,No
ORD10513,2025-12-14,CUST286,Female,18.0,North,Books,Novel,1,395.32,395.32,Debit Card,4.0,No
ORD10563,2025-12-14,CUST114,Male,56.0,North,Home & Kitchen,Cookware Set,4,4420.44,17681.76,Credit Card,2.0,No
ORD10476,2025-12-14,CUST314,Male,61.0,North,Beauty,Perfume,1,2467.18,2467.18,UPI,4.0,No
ORD10257,2025-12-15,CUST156,Male,54.0,East,Electronics,Smart Watch,1,4656.87,4656.87,Credit Card,4.0,No
ORD10756,2025-12-15,CUST287,Male,23.0,South,Home & Kitchen,Air Fryer,3,6420.93,19262.79,Debit Card,4.0,No
ORD10176,2025-12-15,CUST145,Female,30.0,East,Home & Kitchen,Bed Sheet Set,1,1147.4,1147.4,Debit Card,4.0,No
ORD10912,2025-12-15,CUST284,Female,26.0,South,Electronics,Tablet,1,18250.67,18250.67,Credit Card,5.0,Yes
ORD10701,2025-12-16,CUST240,Male,38.0,South,Electronics,Tablet,2,18006.65,36013.3,Credit Card,1.0,No
ORD10703,2025-12-16,CUST144,Male,55.0,West,Electronics,Smartphone,1,25141.77,25141.77,Credit Card,4.0,No
ORD10638,2025-12-16,CUST215,Male,41.0,North,Clothing,T-Shirt,2,836.47,1672.94,UPI,3.0,No
ORD10308,2025-12-16,CUST252,Female,52.0,South,Clothing,Jacket,1,2947.88,2947.88,UPI,5.0,No
ORD10293,2025-12-20,CUST188,Female,24.0,South,Clothing,T-Shirt,3,825.38,2476.14,UPI,5.0,No
ORD10979,2025-12-22,CUST289,Female,63.0,Central,Electronics,Smartphone,1,25326.47,25326.47,Debit Card,4.0,No
ORD10827,2025-12-22,CUST104,Female,35.0,Central,Home & Kitchen,Coffee Maker,2,3381.25,6762.5,UPI,2.0,No
